"","Item","RT","Response","Participant","Condition"
"6851",24,1232.69672185779,1,29,"Control"
"6852",18,1224.35069686981,1,29,"Control"
"6853",42,772.830823527329,1,29,"Control"
"6854",14,668.177590501728,1,29,"Control"
"6855",27,1180.42577356391,1,29,"Control"
"6856",5,952.326376347628,1,29,"Control"
"6857",17,592.723320329242,1,29,"Control"
"6858",31,884.305906238296,1,29,"Control"
"6859",86,924.703885644703,1,29,"Control"
"6861",26,1452.41335787796,1,29,"Control"
"6862",2,936.378478992992,1,29,"Control"
"6863",15,848.459051616373,1,29,"Control"
"6864",11,728.501134242833,1,29,"Control"
"6865",80,1320.44067856987,1,29,"Control"
"6866",63,1084.52244430009,1,29,"Control"
"6867",50,644.584359881264,1,29,"Control"
"6868",40,1640.77854472998,1,29,"Control"
"6869",84,640.613688272424,1,29,"Control"
"6870",76,896.206540808635,1,29,"Control"
"6871",77,820.748809044744,1,29,"Control"
"6872",32,924.775815241446,1,29,"Control"
"6873",30,1004.50980133246,1,29,"Control"
"6874",37,1012.60165926215,1,29,"Control"
"6875",13,1192.53313541049,1,29,"Control"
"6876",70,761.773088754126,1,29,"Control"
"6877",9,1616.65423752129,1,29,"Control"
"6878",35,1664.55487596249,1,29,"Control"
"6879",67,1040.50345643918,1,29,"Control"
"6880",89,912.522392740357,1,29,"Control"
"6881",75,1188.58186196303,1,29,"Control"
"6882",52,1108.50152993953,1,29,"Control"
"6883",20,759.922651381203,1,29,"Control"
"6884",16,768.083428429236,1,29,"Control"
"6885",23,709.086291964923,1,29,"Control"
"6886",61,716.650219117582,1,29,"Control"
"6888",6,1572.34631327447,1,29,"Control"
"6889",4,684.275987525325,1,29,"Control"
"6890",57,880.302260757162,1,29,"Control"
"6891",88,768.326064859139,1,29,"Control"
"6892",1,1620.43766422721,1,29,"Control"
"6893",72,864.603910995356,1,29,"Control"
"6894",34,920.492204648326,1,29,"Control"
"6895",51,652.808158400148,1,29,"Control"
"6896",90,1376.57175902496,1,29,"Control"
"6897",54,852.549200870271,1,29,"Control"
"6898",36,2376.21640487487,1,29,"Control"
"6899",7,1456.09644646538,1,29,"Control"
"6900",10,672.387427926878,1,29,"Control"
"6901",53,1541.05999080639,1,29,"Control"
"6902",55,667.964559579559,1,29,"Control"
"6903",28,1444.31715416431,1,29,"Control"
"6904",71,752.367280478211,1,29,"Control"
"6905",59,736.648876925756,1,29,"Control"
"6906",69,904.366572005529,1,29,"Control"
"6907",81,1576.53809386466,1,29,"Control"
"6908",21,1732.46462015595,1,29,"Control"
"6910",73,884.682284729934,1,29,"Control"
"6911",66,716.808902103367,1,29,"Control"
"6912",83,628.512627066812,1,29,"Control"
"6913",74,1704.44078898799,1,29,"Control"
"6914",22,868.583535837388,1,29,"Control"
"6915",19,752.51728692092,1,29,"Control"
"6916",60,944.52491643824,1,29,"Control"
"6917",65,712.499719014886,1,29,"Control"
"6918",41,1068.58639336133,1,29,"Control"
"6919",62,692.445212542225,1,29,"Control"
"6920",79,2192.59385230907,1,29,"Control"
"6921",87,736.7214260521,1,29,"Control"
"6922",82,668.542423332838,1,29,"Control"
"6923",25,1096.63011892189,1,29,"Control"
"6924",38,884.404199281562,1,29,"Control"
"6925",45,1728.65592470771,1,29,"Control"
"6927",3,888.553252789279,1,29,"Control"
"6928",43,964.482104282069,1,29,"Control"
"6929",78,932.722412504518,1,29,"Control"
"6930",85,896.783809086628,1,29,"Control"
"6932",28,2014.38113458789,1,29,"Foot"
"6934",50,1056.71693719341,1,29,"Foot"
"6935",72,860.864651949669,1,29,"Foot"
"6936",89,868.914056471112,1,29,"Foot"
"6937",75,1636.95358790937,1,29,"Foot"
"6938",26,2000.81858872363,1,29,"Foot"
"6939",57,1244.63251372799,1,29,"Foot"
"6940",58,1948.46003892599,1,29,"Foot"
"6941",86,776.800472598552,1,29,"Foot"
"6943",62,1052.90338168197,1,29,"Foot"
"6944",16,2184.37533189717,1,29,"Foot"
"6945",76,1380.49078039694,1,29,"Foot"
"6946",82,812.539861399273,1,29,"Foot"
"6947",4,4356.40048807181,1,29,"Foot"
"6948",1,1296.76059229678,1,29,"Foot"
"6949",23,4920.39513521013,1,29,"Foot"
"6950",85,937.160137742467,1,29,"Foot"
"6951",63,1072.70210608476,1,29,"Foot"
"6952",67,816.82297576117,1,29,"Foot"
"6953",71,648.908029936138,1,29,"Foot"
"6954",39,2248.62574950384,1,29,"Foot"
"6955",14,804.660935147695,1,29,"Foot"
"6957",73,728.52092037283,1,29,"Foot"
"6958",81,2288.75449745101,1,29,"Foot"
"6959",44,1596.92336157605,1,29,"Foot"
"6960",30,2304.55063500631,1,29,"Foot"
"6961",61,832.664462908724,1,29,"Foot"
"6962",60,1004.71878421013,1,29,"Foot"
"6964",24,1165.02781863892,1,29,"Foot"
"6965",45,2000.87382687343,1,29,"Foot"
"6966",90,2360.92789167742,1,29,"Foot"
"6967",52,988.536217206274,1,29,"Foot"
"6968",18,2856.76201998649,1,29,"Foot"
"6969",69,1120.77523178959,1,29,"Foot"
"6970",12,3328.56221246402,1,29,"Foot"
"6971",56,776.76920095837,1,29,"Foot"
"6972",38,821.167995822179,1,29,"Foot"
"6973",17,1888.65275999706,1,29,"Foot"
"6974",8,4120.43037197873,1,29,"Foot"
"6975",5,2256.90129750728,1,29,"Foot"
"6976",20,917.547822165943,1,29,"Foot"
"6977",65,808.53964443304,1,29,"Foot"
"6979",80,1468.60872465913,1,29,"Foot"
"6980",77,1160.55258126653,1,29,"Foot"
"6981",42,4996.85382420648,1,29,"Foot"
"6982",34,1744.56776252919,1,29,"Foot"
"6983",29,2388.54422609074,1,29,"Foot"
"6984",43,932.729774784093,1,29,"Foot"
"6985",66,976.87761456109,1,29,"Foot"
"6986",15,3108.78669024169,1,29,"Foot"
"6988",35,1212.85188396359,1,29,"Foot"
"6989",54,1416.7884573435,1,29,"Foot"
"6990",53,1720.62550331975,1,29,"Foot"
"6991",2,1764.82214226053,1,29,"Foot"
"6992",55,1680.67383804373,1,29,"Foot"
"6993",21,2440.93743995836,1,29,"Foot"
"6994",79,1160.63752717309,1,29,"Foot"
"6995",11,1696.55675004469,1,29,"Foot"
"6996",59,680.569389569428,1,29,"Foot"
"6997",68,828.884542908781,1,29,"Foot"
"6998",70,1216.47812239462,1,29,"Foot"
"6999",22,1660.6671833797,1,29,"Foot"
"7000",74,832.817221187724,1,29,"Foot"
"7001",41,1308.69074516522,1,29,"Foot"
"7002",51,680.718063704262,1,29,"Foot"
"7003",32,1076.64620070864,1,29,"Foot"
"7004",36,1012.93452872778,1,29,"Foot"
"7005",6,3000.42289842531,1,29,"Foot"
"7006",25,1360.7126240604,1,29,"Foot"
"7007",10,1088.79162506128,1,29,"Foot"
"7008",37,1192.65298297614,1,29,"Foot"
"7009",33,2448.39425316241,1,29,"Foot"
"7010",19,1184.59908529985,1,29,"Foot"
"7011",84,761.053507136239,1,29,"Foot"
"7012",27,1705.16597051028,1,29,"Foot"
"7013",9,2628.7243179504,1,29,"Foot"
"7014",78,1084.78478264442,1,29,"Foot"
"7015",13,1252.59666858619,1,29,"Foot"
"7016",83,1012.57674239969,1,29,"Foot"
"7017",64,1184.84593519315,1,29,"Foot"
"7019",88,1196.49867628323,1,29,"Foot"
"7020",87,1000.66533808058,1,29,"Foot"
"7021",26,809.5639606654,1,29,"Finger"
"7022",40,1664.70769439184,1,29,"Finger"
"7023",58,1108.8185199842,1,29,"Finger"
"7024",13,668.787730395707,1,29,"Finger"
"7025",64,824.838859050942,1,29,"Finger"
"7026",28,997.062224065303,1,29,"Finger"
"7027",45,1020.88783565705,1,29,"Finger"
"7028",44,752.561833523941,1,29,"Finger"
"7029",20,716.840742159548,1,29,"Finger"
"7030",76,2400.7586988846,1,29,"Finger"
"7031",77,928.632852712326,1,29,"Finger"
"7032",70,2928.52660620338,1,29,"Finger"
"7033",18,1340.7979196927,1,29,"Finger"
"7034",33,768.866362341214,1,29,"Finger"
"7035",90,2044.59598975518,1,29,"Finger"
"7036",36,964.601317271445,1,29,"Finger"
"7037",25,840.603773081966,1,29,"Finger"
"7038",74,1708.74779165752,1,29,"Finger"
"7039",10,720.68955119903,1,29,"Finger"
"7040",4,1164.6706398169,1,29,"Finger"
"7041",7,1204.72951227566,1,29,"Finger"
"7042",68,1436.60755132078,1,29,"Finger"
"7043",42,1576.56281524396,1,29,"Finger"
"7044",61,736.519733280147,1,29,"Finger"
"7045",78,824.498952111753,1,29,"Finger"
"7046",82,776.378564063634,1,29,"Finger"
"7047",15,2524.39310645423,1,29,"Finger"
"7048",51,740.897823452542,1,29,"Finger"
"7049",63,1348.70702286571,1,29,"Finger"
"7050",87,704.562613318558,1,29,"Finger"
"7051",29,980.642716771399,1,29,"Finger"
"7052",86,804.668065855367,1,29,"Finger"
"7054",8,1048.71823556095,1,29,"Finger"
"7055",5,1572.42336458148,1,29,"Finger"
"7056",30,1108.48039045595,1,29,"Finger"
"7057",66,728.555758869334,1,29,"Finger"
"7058",35,1068.71040325859,1,29,"Finger"
"7059",6,1720.32859113096,1,29,"Finger"
"7060",80,1200.61303264447,1,29,"Finger"
"7061",85,824.768848226086,1,29,"Finger"
"7062",54,944.717655980639,1,29,"Finger"
"7063",73,712.517039020895,1,29,"Finger"
"7064",11,712.801232632046,1,29,"Finger"
"7065",60,1220.68048927031,1,29,"Finger"
"7066",72,864.549514939426,1,29,"Finger"
"7067",2,784.843534376705,1,29,"Finger"
"7068",81,1836.90025090982,1,29,"Finger"
"7069",65,692.702883301536,1,29,"Finger"
"7070",79,840.096975778579,1,29,"Finger"
"7071",89,1840.73390231788,1,29,"Finger"
"7073",37,2412.41651958626,1,29,"Finger"
"7074",14,1192.75424740408,1,29,"Finger"
"7075",31,700.877214996581,1,29,"Finger"
"7076",88,928.91983424488,1,29,"Finger"
"7077",59,1296.67042542496,1,29,"Finger"
"7078",32,1720.896361825,1,29,"Finger"
"7079",22,732.815387920709,1,29,"Finger"
"7080",17,680.777160432626,1,29,"Finger"
"7082",24,752.668625671504,1,29,"Finger"
"7084",52,828.846895437891,1,29,"Finger"
"7085",38,856.606821365858,1,29,"Finger"
"7087",84,808.472863624047,1,29,"Finger"
"7088",12,2432.61118605733,1,29,"Finger"
"7089",69,876.949599576619,1,29,"Finger"
"7090",23,1832.85558658463,1,29,"Finger"
"7091",1,1308.75982668294,1,29,"Finger"
"7092",43,1073.30240253577,1,29,"Finger"
"7093",41,808.569012348016,1,29,"Finger"
"7094",39,708.598246215843,1,29,"Finger"
"7095",75,1964.56453208157,1,29,"Finger"
"7096",9,1524.72711059818,1,29,"Finger"
"7097",55,808.711256519018,1,29,"Finger"
"7098",83,2608.70927546057,1,29,"Finger"
"7099",27,1148.78101514842,1,29,"Finger"
"7100",19,1268.51234393689,1,29,"Finger"
"7101",67,1072.52766096281,1,29,"Finger"
"7102",34,944.910981983412,1,29,"Finger"
"7103",21,940.613506962109,1,29,"Finger"
"7104",50,1200.87191541097,1,29,"Finger"
"7105",71,676.468669069436,1,29,"Finger"
"7106",53,668.860192305146,1,29,"Finger"
"7107",16,684.708792115998,1,29,"Finger"
"7108",57,1532.68151524753,1,29,"Finger"
"7109",62,748.511695612251,1,29,"Finger"
"7110",56,664.556497846206,1,29,"Finger"
"7111",24,836.900444242929,1,29,"Mouth"
"7112",65,588.55379198576,1,29,"Mouth"
"7113",56,736.684016173967,1,29,"Mouth"
"7114",34,1264.64907198169,1,29,"Mouth"
"7115",16,1264.7305202081,1,29,"Mouth"
"7116",35,1568.77295814411,1,29,"Mouth"
"7118",75,716.944779465848,1,29,"Mouth"
"7119",37,720.715415416635,1,29,"Mouth"
"7120",5,996.664372258238,1,29,"Mouth"
"7121",71,2268.96702398153,1,29,"Mouth"
"7122",23,924.547208640433,1,29,"Mouth"
"7123",83,2412.29822989044,1,29,"Mouth"
"7124",8,1784.64101067948,1,29,"Mouth"
"7125",73,3996.34405337565,1,29,"Mouth"
"7126",18,1772.67823281363,1,29,"Mouth"
"7127",29,1228.92667537599,1,29,"Mouth"
"7129",45,1148.85859577043,1,29,"Mouth"
"7130",2,808.829338700889,1,29,"Mouth"
"7131",4,2180.83443635624,1,29,"Mouth"
"7132",26,992.723787345312,1,29,"Mouth"
"7133",12,1896.79117651758,1,29,"Mouth"
"7134",30,952.736682076647,1,29,"Mouth"
"7135",1,1400.73377385488,1,29,"Mouth"
"7137",61,712.865766861796,1,29,"Mouth"
"7138",58,2436.51756102918,1,29,"Mouth"
"7139",66,749.009211871453,1,29,"Mouth"
"7140",72,984.6650085492,1,29,"Mouth"
"7141",52,1116.62892409731,1,29,"Mouth"
"7142",44,1880.73815315875,1,29,"Mouth"
"7143",77,1101.96121226545,1,29,"Mouth"
"7144",15,1748.5228073383,1,29,"Mouth"
"7145",41,796.789232837909,1,29,"Mouth"
"7146",17,1221.04174020569,1,29,"Mouth"
"7147",40,1224.50870017201,1,29,"Mouth"
"7148",33,768.891829571658,1,29,"Mouth"
"7149",79,780.822385437205,1,29,"Mouth"
"7150",9,4404.54225319627,1,29,"Mouth"
"7151",64,2496.61252824808,1,29,"Mouth"
"7152",74,952.712273472571,1,29,"Mouth"
"7153",13,1772.8927644639,1,29,"Mouth"
"7154",60,1081.01334069579,1,29,"Mouth"
"7155",81,1024.6270074822,1,29,"Mouth"
"7156",21,1992.73893209102,1,29,"Mouth"
"7157",59,908.872948690259,1,29,"Mouth"
"7158",54,2180.77195021397,1,29,"Mouth"
"7159",85,1572.57311238209,1,29,"Mouth"
"7160",42,2712.72989980935,1,29,"Mouth"
"7161",89,2972.33423829312,1,29,"Mouth"
"7162",76,1220.30410777006,1,29,"Mouth"
"7163",62,800.64295608463,1,29,"Mouth"
"7164",57,1152.62416113183,1,29,"Mouth"
"7165",51,696.771297592932,1,29,"Mouth"
"7166",20,1520.72668010078,1,29,"Mouth"
"7167",19,2152.60966728965,1,29,"Mouth"
"7168",87,1380.75704950461,1,29,"Mouth"
"7169",82,1248.6135310246,1,29,"Mouth"
"7170",6,1636.64885028993,1,29,"Mouth"
"7171",14,2008.79422609069,1,29,"Mouth"
"7172",25,786.440848278289,1,29,"Mouth"
"7173",55,852.778384905832,1,29,"Mouth"
"7174",38,760.968471004162,1,29,"Mouth"
"7175",63,944.581823729095,1,29,"Mouth"
"7176",43,1184.98931017166,1,29,"Mouth"
"7177",69,916.769005474634,1,29,"Mouth"
"7179",32,1724.55088247443,1,29,"Mouth"
"7180",80,1852.93420693051,1,29,"Mouth"
"7181",50,1124.84242805658,1,29,"Mouth"
"7182",11,1508.69165685435,1,29,"Mouth"
"7183",88,808.807967638131,1,29,"Mouth"
"7184",70,680.684632701741,1,29,"Mouth"
"7185",78,1537.26620036468,1,29,"Mouth"
"7186",36,1504.99484219108,1,29,"Mouth"
"7187",22,856.549956177332,1,29,"Mouth"
"7188",67,1176.4354842453,1,29,"Mouth"
"7189",28,892.799242978072,1,29,"Mouth"
"7191",53,1164.56825661589,1,29,"Mouth"
"7192",90,1740.61221547527,1,29,"Mouth"
"7193",27,1452.62511965484,1,29,"Mouth"
"7194",84,1037.07497701544,1,29,"Mouth"
"7195",10,1252.69936757468,1,29,"Mouth"
"7196",7,1992.81808561864,1,29,"Mouth"
"7197",68,1332.82860101463,1,29,"Mouth"
"7198",86,648.748595081997,1,29,"Mouth"
"7199",31,1249.12311023581,1,29,"Mouth"
"7200",39,1241.14054667007,1,29,"Mouth"
"7201",5,772.706816638674,1,30,"Control"
"7202",71,1687.90004167386,1,30,"Control"
"7203",11,520.696747640613,1,30,"Control"
"7204",28,552.721685984579,1,30,"Control"
"7205",30,1056.5161616978,1,30,"Control"
"7206",76,800.550798267068,1,30,"Control"
"7207",78,588.717368122161,1,30,"Control"
"7208",23,1172.61057253563,1,30,"Control"
"7209",34,428.616194778442,1,30,"Control"
"7210",62,588.366083935398,1,30,"Control"
"7211",37,2536.43975957675,1,30,"Control"
"7212",4,2272.00804239692,1,30,"Control"
"7213",86,1040.52845149636,1,30,"Control"
"7214",65,1496.53444323121,1,30,"Control"
"7215",61,568.572463198507,1,30,"Control"
"7216",6,3008.40230715767,1,30,"Control"
"7217",85,2072.48939910642,1,30,"Control"
"7218",14,848.52990152649,1,30,"Control"
"7219",83,856.542524728866,1,30,"Control"
"7220",25,476.134866854409,1,30,"Control"
"7221",67,584.032227590797,1,30,"Control"
"7222",35,1520.70102038851,1,30,"Control"
"7224",27,1440.52000438387,1,30,"Control"
"7225",68,564.585133230139,1,30,"Control"
"7226",64,1872.51178325823,1,30,"Control"
"7227",81,1024.66703988102,1,30,"Control"
"7228",17,812.673711730895,1,30,"Control"
"7229",72,948.351662700588,1,30,"Control"
"7230",90,884.6041838151,1,30,"Control"
"7231",45,524.428133136098,1,30,"Control"
"7233",80,840.623583266279,1,30,"Control"
"7234",41,492.467016250885,1,30,"Control"
"7235",54,1175.87585175716,1,30,"Control"
"7236",33,1380.4968825425,1,30,"Control"
"7237",75,1012.32297232491,1,30,"Control"
"7239",57,804.3775926526,1,30,"Control"
"7240",13,744.601780850644,1,30,"Control"
"7241",15,656.558331542328,1,30,"Control"
"7243",16,484.465995858045,1,30,"Control"
"7244",52,732.526995881926,1,30,"Control"
"7245",42,680.60685358796,1,30,"Control"
"7246",32,544.601672150748,1,30,"Control"
"7247",40,640.601083974616,1,30,"Control"
"7248",2,484.428820556786,1,30,"Control"
"7249",50,796.597410571849,1,30,"Control"
"7250",36,552.576184727513,1,30,"Control"
"7251",3,1348.60406824373,1,30,"Control"
"7252",51,1568.53531410889,1,30,"Control"
"7253",38,737.006557999848,1,30,"Control"
"7254",20,736.621238302178,1,30,"Control"
"7255",73,708.702692543739,1,30,"Control"
"7256",66,700.595923593937,1,30,"Control"
"7257",74,1824.55762693644,1,30,"Control"
"7258",44,1776.37343847891,1,30,"Control"
"7259",88,660.582081938628,1,30,"Control"
"7260",43,552.475771415629,1,30,"Control"
"7261",22,540.72262302725,1,30,"Control"
"7262",87,1532.4458952382,1,30,"Control"
"7263",12,652.318969816406,1,30,"Control"
"7264",56,576.695953670423,1,30,"Control"
"7265",18,820.652257320035,1,30,"Control"
"7266",31,520.411158562638,1,30,"Control"
"7267",58,584.714564734895,1,30,"Control"
"7268",59,1696.45903743731,1,30,"Control"
"7269",19,1584.56370330896,1,30,"Control"
"7270",26,1656.29887649629,1,30,"Control"
"7271",70,840.414194382902,1,30,"Control"
"7272",69,1792.3551517888,1,30,"Control"
"7273",89,3208.44341364864,1,30,"Control"
"7274",79,1835.96566546839,1,30,"Control"
"7275",39,620.485766517959,1,30,"Control"
"7276",60,1016.98844402199,1,30,"Control"
"7277",9,2520.39973448336,1,30,"Control"
"7278",21,612.834541621851,1,30,"Control"
"7279",84,1412.36846413085,1,30,"Control"
"7280",53,1564.68920276529,1,30,"Control"
"7281",8,712.600793969614,1,30,"Control"
"7282",77,1760.77830499344,1,30,"Control"
"7283",63,624.647012296919,1,30,"Control"
"7284",7,1888.55166699432,1,30,"Control"
"7285",24,752.813597617205,1,30,"Control"
"7286",55,816.515627659101,1,30,"Control"
"7287",10,1080.67052553452,1,30,"Control"
"7288",1,848.556592798559,1,30,"Control"
"7289",82,812.65401282144,1,30,"Control"
"7290",29,888.466791118844,1,30,"Control"
"7291",41,1061.26052828404,1,30,"Foot"
"7292",6,1827.96668714582,1,30,"Foot"
"7293",31,480.634918840224,1,30,"Foot"
"7294",19,624.323426880437,1,30,"Foot"
"7295",86,684.396692216978,1,30,"Foot"
"7296",59,840.842520858132,1,30,"Foot"
"7297",25,528.509368261439,1,30,"Foot"
"7299",79,940.796207585663,1,30,"Foot"
"7300",63,724.702880721452,1,30,"Foot"
"7301",74,628.643355645181,1,30,"Foot"
"7303",72,1400.57799608257,1,30,"Foot"
"7304",17,608.602725624223,1,30,"Foot"
"7305",57,1980.6828776309,1,30,"Foot"
"7306",52,540.620823274367,1,30,"Foot"
"7307",90,724.657822851441,1,30,"Foot"
"7308",82,504.613893208443,1,30,"Foot"
"7309",40,1264.62796257329,1,30,"Foot"
"7310",67,628.759188242839,1,30,"Foot"
"7311",78,440.837590762385,1,30,"Foot"
"7312",20,1035.89387851753,1,30,"Foot"
"7313",80,724.842150510085,1,30,"Foot"
"7314",10,544.694013424305,1,30,"Foot"
"7315",43,560.903127337951,1,30,"Foot"
"7316",76,668.874691302335,1,30,"Foot"
"7318",55,552.917829983926,1,30,"Foot"
"7319",64,1568.74162033637,1,30,"Foot"
"7320",44,1560.91787509649,1,30,"Foot"
"7321",32,688.735817642737,1,30,"Foot"
"7322",50,548.582728544716,1,30,"Foot"
"7323",69,716.858630570641,1,30,"Foot"
"7324",77,932.573918813432,1,30,"Foot"
"7325",12,736.573392510763,1,30,"Foot"
"7326",27,1088.64093893135,1,30,"Foot"
"7327",9,1016.60709418502,1,30,"Foot"
"7329",14,1212.59877252305,1,30,"Foot"
"7330",51,1548.74246629697,1,30,"Foot"
"7331",26,1428.59489804687,1,30,"Foot"
"7332",29,716.898936643702,1,30,"Foot"
"7333",66,560.835002190288,1,30,"Foot"
"7334",18,1248.60896869723,1,30,"Foot"
"7335",61,560.569918023248,1,30,"Foot"
"7336",30,760.770498465718,1,30,"Foot"
"7337",54,1164.80161200161,1,30,"Foot"
"7338",36,737.055014305952,1,30,"Foot"
"7339",75,584.636364572361,1,30,"Foot"
"7340",83,1048.48951468011,1,30,"Foot"
"7341",35,2356.86776295915,1,30,"Foot"
"7342",73,796.801208573015,1,30,"Foot"
"7343",84,1976.5877269565,1,30,"Foot"
"7344",15,820.741416689998,1,30,"Foot"
"7345",89,572.606730711414,1,30,"Foot"
"7346",62,584.784668790235,1,30,"Foot"
"7347",85,708.851026833145,1,30,"Foot"
"7348",68,664.732985042065,1,30,"Foot"
"7349",81,756.63768227605,1,30,"Foot"
"7350",34,592.819601381052,1,30,"Foot"
"7351",65,588.386396368151,1,30,"Foot"
"7352",3,3332.52300454478,1,30,"Foot"
"7353",60,676.557741218858,1,30,"Foot"
"7354",42,660.777714667347,1,30,"Foot"
"7355",8,632.462610312359,1,30,"Foot"
"7356",5,896.748940511316,1,30,"Foot"
"7357",53,509.032364643645,1,30,"Foot"
"7358",87,632.998562003195,1,30,"Foot"
"7359",33,1544.71309494329,1,30,"Foot"
"7360",13,513.020867525483,1,30,"Foot"
"7361",23,580.602073005139,1,30,"Foot"
"7362",2,564.774889367982,1,30,"Foot"
"7363",45,492.530278319464,1,30,"Foot"
"7364",56,688.474435668468,1,30,"Foot"
"7365",71,504.952115967171,1,30,"Foot"
"7366",88,1028.64915189639,1,30,"Foot"
"7367",70,640.568353712297,1,30,"Foot"
"7368",38,1180.82003746167,1,30,"Foot"
"7369",24,728.810416148917,1,30,"Foot"
"7370",22,465.005013018526,1,30,"Foot"
"7371",39,428.629165984603,1,30,"Foot"
"7372",1,1024.86763192064,1,30,"Foot"
"7373",21,1192.80377737959,1,30,"Foot"
"7374",28,388.728396075749,1,30,"Foot"
"7375",37,716.97574735299,1,30,"Foot"
"7376",11,1040.92883258636,1,30,"Foot"
"7377",58,764.529600783135,1,30,"Foot"
"7379",16,748.596346787963,1,30,"Foot"
"7380",7,1552.6265709741,1,30,"Foot"
"7381",11,721.624500547478,1,30,"Finger"
"7382",68,672.980804196413,1,30,"Finger"
"7383",79,769.04054280385,1,30,"Finger"
"7384",10,1084.865202316,1,30,"Finger"
"7385",4,840.886871974362,1,30,"Finger"
"7386",2,656.806402468646,1,30,"Finger"
"7387",55,1225.23263660332,1,30,"Finger"
"7388",83,1772.85551698151,1,30,"Finger"
"7389",73,952.888408792205,1,30,"Finger"
"7390",72,1036.77366490228,1,30,"Finger"
"7391",53,700.990322828147,1,30,"Finger"
"7392",50,2080.7980172176,1,30,"Finger"
"7393",9,1048.51808261083,1,30,"Finger"
"7394",52,920.742329672066,1,30,"Finger"
"7395",88,685.015186849341,1,30,"Finger"
"7396",90,864.670279781421,1,30,"Finger"
"7397",67,548.724347165262,1,30,"Finger"
"7398",6,1060.57793550281,1,30,"Finger"
"7399",36,604.773582410417,1,30,"Finger"
"7400",20,604.500411162007,1,30,"Finger"
"7401",65,732.720135423733,1,30,"Finger"
"7402",87,472.694950032746,1,30,"Finger"
"7403",63,772.598737290537,1,30,"Finger"
"7404",18,2520.73904293866,1,30,"Finger"
"7406",34,424.908198354387,1,30,"Finger"
"7407",84,1964.56419825336,1,30,"Finger"
"7408",89,2084.50737903695,1,30,"Finger"
"7409",86,1081.19249851734,1,30,"Finger"
"7410",42,748.785859319469,1,30,"Finger"
"7411",7,1292.74282676124,1,30,"Finger"
"7412",78,652.842302173667,1,30,"Finger"
"7413",35,1020.80994826974,1,30,"Finger"
"7414",24,792.646846886782,1,30,"Finger"
"7415",16,728.390239910368,1,30,"Finger"
